建物種別,建物名,路線情報,駅名,賃料,管理費,月額
賃貸アパート,ディーラヴェニュー,ＪＲ総武線/西船橋駅 歩10分,西船橋,8.7,0.48,9.18
賃貸アパート,ディーラヴェニュー,ＪＲ総武線/西船橋駅 歩10分,西船橋,8.7,0.48,9.18
賃貸アパート,ディーラヴェニュー,ＪＲ総武線/西船橋駅 歩10分,西船橋,8.7,0.48,9.18
賃貸アパート,ディーラヴェニュー,ＪＲ総武線/西船橋駅 歩10分,西船橋,8.7,0.48,9.18
賃貸アパート,ディーラヴェニュー,ＪＲ総武線/西船橋駅 歩10分,西船橋,9.9,0.48,10.38
賃貸アパート,ディーラヴェニュー,ＪＲ総武線/西船橋駅 歩10分,西船橋,11.1,0.48,11.58
賃貸アパート,ディーラヴェニュー,ＪＲ総武線/西船橋駅 歩10分,西船橋,11.1,0.48,11.58
賃貸アパート,ディーラヴェニュー,ＪＲ総武線/西船橋駅 歩10分,西船橋,11.1,0.48,11.58
賃貸アパート,ディーラヴェニュー,ＪＲ総武線/西船橋駅 歩10分,西船橋,11.2,0.48,11.68
賃貸アパート,ディーラヴェニュー,ＪＲ総武線/西船橋駅 歩10分,西船橋,11.2,0.48,11.68
賃貸マンション,ユニオネスト我孫子,ＪＲ常磐線/我孫子駅 歩2分,我孫子,8.3,0.5,8.8
賃貸マンション,Regaro北習志野EAST,新京成線/北習志野駅 歩3分,北習志野,8.4,0.5,8.9
賃貸マンション,Regaro北習志野EAST,新京成線/北習志野駅 歩3分,北習志野,8.4,0.5,8.9
賃貸マンション,Regaro北習志野EAST,新京成線/北習志野駅 歩3分,北習志野,8.4,0.5,8.9
賃貸マンション,Regaro北習志野EAST,新京成線/北習志野駅 歩3分,北習志野,8.7,0.5,9.2
賃貸マンション,Regaro北習志野EAST,新京成線/北習志野駅 歩3分,北習志野,8.7,0.5,9.2
賃貸マンション,Regaro北習志野EAST,新京成線/北習志野駅 歩3分,北習志野,8.7,0.5,9.2
賃貸マンション,Regaro北習志野EAST,新京成線/北習志野駅 歩3分,北習志野,8.9,0.5,9.4
賃貸マンション,Regaro北習志野EAST,新京成線/北習志野駅 歩3分,北習志野,10.8,0.5,11.3
賃貸マンション,ＣＡＳＡ　ＤＥ　ＡＬＩＶＩＯ,ＪＲ総武線快速/千葉駅 歩7分,千葉,9.6,0.9,10.5
賃貸マンション,ＣＡＳＡ　ＤＥ　ＡＬＩＶＩＯ,ＪＲ総武線快速/千葉駅 歩7分,千葉,9.7,0.9,10.6
賃貸マンション,ＣＡＳＡ　ＤＥ　ＡＬＩＶＩＯ,ＪＲ総武線快速/千葉駅 歩7分,千葉,9.8,0.9,10.700000000000001
賃貸マンション,ＣＡＳＡ　ＤＥ　ＡＬＩＶＩＯ,ＪＲ総武線快速/千葉駅 歩7分,千葉,9.8,0.9,10.700000000000001
賃貸マンション,ＣＡＳＡ　ＤＥ　ＡＬＩＶＩＯ,ＪＲ総武線快速/千葉駅 歩7分,千葉,10.0,0.9,10.9
賃貸マンション,ＣＡＳＡ　ＤＥ　ＡＬＩＶＩＯ,ＪＲ総武線快速/千葉駅 歩7分,千葉,10.2,0.9,11.1
賃貸マンション,ＣＡＳＡ　ＤＥ　ＡＬＩＶＩＯ,ＪＲ総武線快速/千葉駅 歩7分,千葉,10.2,0.9,11.1
賃貸マンション,ＣＡＳＡ　ＤＥ　ＡＬＩＶＩＯ,ＪＲ総武線快速/千葉駅 歩7分,千葉,11.1,0.9,12.0
賃貸マンション,ＩＳ（イズ）,ＪＲ総武線/千葉駅 歩7分,千葉,15.5,1.2,16.7
賃貸マンション,ＩＳ（イズ）,ＪＲ総武線/千葉駅 歩7分,千葉,15.5,1.4,16.9
賃貸マンション,ＪＲ総武線 千葉駅 8階建 築3年,ＪＲ総武線/千葉駅 歩6分,千葉,12.1,0.9,13.0
賃貸マンション,ＪＲ総武線 千葉駅 8階建 築3年,ＪＲ総武線/千葉駅 歩6分,千葉,12.1,0.9,13.0
賃貸マンション,ベルメゾン弁天 by HEBEL,ＪＲ総武線/千葉駅 歩6分,千葉,12.3,0.2,12.5
賃貸アパート,メゾン・ドゥ・アッシュＡｂｉｋｏ,ＪＲ常磐線/天王台駅 歩5分,天王台,7.1,0.5,7.6
賃貸アパート,メゾン・ドゥ・アッシュＡｂｉｋｏ,ＪＲ常磐線/天王台駅 歩5分,天王台,7.1,0.5,7.6
賃貸アパート,メゾン・ドゥ・アッシュＡｂｉｋｏ,ＪＲ常磐線/天王台駅 歩5分,天王台,7.1,0.5,7.6
賃貸アパート,メゾン・ドゥ・アッシュＡｂｉｋｏ,ＪＲ常磐線/天王台駅 歩5分,天王台,7.1,0.5,7.6
賃貸アパート,メゾン・ドゥ・アッシュＡｂｉｋｏ,ＪＲ常磐線/天王台駅 歩5分,天王台,7.1,0.5,7.6
賃貸アパート,メゾン・ドゥ・アッシュＡｂｉｋｏ,ＪＲ常磐線/天王台駅 歩5分,天王台,7.3,0.5,7.8
賃貸アパート,メゾン・ドゥ・アッシュＡｂｉｋｏ,ＪＲ常磐線/天王台駅 歩5分,天王台,7.3,0.5,7.8
賃貸アパート,メゾン・ドゥ・アッシュＡｂｉｋｏ,ＪＲ常磐線/天王台駅 歩5分,天王台,7.3,0.5,7.8
賃貸アパート,メゾン・ドゥ・アッシュＡｂｉｋｏ,ＪＲ常磐線/天王台駅 歩5分,天王台,7.3,0.5,7.8
賃貸アパート,メゾン・ドゥ・アッシュＡｂｉｋｏ,ＪＲ常磐線/天王台駅 歩5分,天王台,7.3,0.5,7.8
賃貸アパート,メゾン・ドゥ・アッシュＡｂｉｋｏ,ＪＲ常磐線/天王台駅 歩5分,天王台,7.4,0.5,7.9
賃貸アパート,メゾン・ドゥ・アッシュＡｂｉｋｏ,ＪＲ常磐線/天王台駅 歩5分,天王台,7.4,0.5,7.9
賃貸アパート,メゾン・ドゥ・アッシュＡｂｉｋｏ,ＪＲ常磐線/天王台駅 歩5分,天王台,7.5,0.5,8.0
賃貸アパート,メゾン・ドゥ・アッシュＡｂｉｋｏ,ＪＲ常磐線/天王台駅 歩5分,天王台,7.6,0.5,8.1
賃貸アパート,メゾン・ドゥ・アッシュＡｂｉｋｏ,ＪＲ常磐線/天王台駅 歩5分,天王台,7.6,0.5,8.1
賃貸マンション,アーバングレース下総中山,ＪＲ総武線/下総中山駅 歩7分,下総中山,10.3,0.5,10.8
賃貸マンション,アーバングレース下総中山,ＪＲ総武線/下総中山駅 歩7分,下総中山,10.5,0.5,11.0
賃貸マンション,アーバングレース下総中山,ＪＲ総武線/下総中山駅 歩7分,下総中山,11.0,0.5,11.5
賃貸マンション,アーバングレース下総中山,ＪＲ総武線/下総中山駅 歩7分,下総中山,11.0,0.5,11.5
賃貸マンション,アーバングレース下総中山,ＪＲ総武線/下総中山駅 歩7分,下総中山,11.2,0.5,11.7
賃貸マンション,アーバングレース下総中山,ＪＲ総武線/下総中山駅 歩7分,下総中山,11.2,0.5,11.7
賃貸マンション,アーバングレース下総中山,ＪＲ総武線/下総中山駅 歩7分,下総中山,11.4,0.5,11.9
賃貸マンション,アーバングレース下総中山,ＪＲ総武線/下総中山駅 歩7分,下総中山,11.6,0.5,12.1
賃貸マンション,アーバングレース下総中山,ＪＲ総武線/下総中山駅 歩7分,下総中山,13.8,0.5,14.3
賃貸マンション,アーバングレース下総中山,ＪＲ総武線/下総中山駅 歩7分,下総中山,14.0,0.5,14.5
賃貸アパート,メゾン・ドゥ・アッシュ,ＪＲ常磐線/天王台駅 歩5分,天王台,7.1,0.5,7.6
賃貸アパート,メゾン・ドゥ・アッシュ,ＪＲ常磐線/天王台駅 歩5分,天王台,7.1,0.5,7.6
賃貸アパート,メゾン・ドゥ・アッシュ,ＪＲ常磐線/天王台駅 歩5分,天王台,7.1,0.5,7.6
賃貸アパート,メゾン・ドゥ・アッシュ,ＪＲ常磐線/天王台駅 歩5分,天王台,7.3,0.5,7.8
賃貸アパート,メゾン・ドゥ・アッシュ,ＪＲ常磐線/天王台駅 歩5分,天王台,7.3,0.5,7.8
賃貸アパート,メゾン・ドゥ・アッシュ,ＪＲ常磐線/天王台駅 歩5分,天王台,7.3,0.5,7.8
賃貸アパート,メゾン・ドゥ・アッシュ,ＪＲ常磐線/天王台駅 歩5分,天王台,7.3,0.5,7.8
賃貸アパート,メゾン・ドゥ・アッシュ,ＪＲ常磐線/天王台駅 歩5分,天王台,7.4,0.5,7.9
賃貸アパート,メゾン・ドゥ・アッシュ,ＪＲ常磐線/天王台駅 歩5分,天王台,7.5,0.5,8.0
賃貸アパート,メゾン・ドゥ・アッシュ,ＪＲ常磐線/天王台駅 歩5分,天王台,7.6,0.5,8.1
賃貸マンション,Ｌa・Ｆwlice千葉登戸（ラ フェリーチェ）,ＪＲ総武線/千葉駅 歩7分,千葉,11.2,0.9,12.1
賃貸マンション,Ｌa・Ｆwlice千葉登戸（ラ フェリーチェ）,ＪＲ総武線/千葉駅 歩7分,千葉,11.2,0.9,12.1
賃貸マンション,Ｌa・Ｆwlice千葉登戸（ラ フェリーチェ）,ＪＲ総武線/千葉駅 歩7分,千葉,11.3,0.9,12.200000000000001
賃貸マンション,Ｌa・Ｆwlice千葉登戸（ラ フェリーチェ）,ＪＲ総武線/千葉駅 歩7分,千葉,11.3,0.9,12.200000000000001
賃貸マンション,Ｌa・Ｆwlice千葉登戸（ラ フェリーチェ）,ＪＲ総武線/千葉駅 歩7分,千葉,11.4,0.9,12.3
賃貸マンション,Ｌa・Ｆwlice千葉登戸（ラ フェリーチェ）,ＪＲ総武線/千葉駅 歩7分,千葉,11.4,0.9,12.3
賃貸マンション,Ｌa・Ｆwlice千葉登戸（ラ フェリーチェ）,ＪＲ総武線/千葉駅 歩7分,千葉,11.5,0.9,12.4
賃貸マンション,Ｌa・Ｆwlice千葉登戸（ラ フェリーチェ）,ＪＲ総武線/千葉駅 歩7分,千葉,11.5,0.9,12.4
賃貸マンション,ＪＲ総武線 千葉駅 5階建 新築,ＪＲ総武線/千葉駅 歩7分,千葉,11.2,0.9,12.1
賃貸マンション,ＪＲ総武線 千葉駅 5階建 新築,ＪＲ総武線/千葉駅 歩7分,千葉,11.3,0.9,12.200000000000001
賃貸マンション,ＪＲ総武線 千葉駅 5階建 新築,ＪＲ総武線/千葉駅 歩7分,千葉,11.3,0.9,12.200000000000001
賃貸マンション,ＪＲ総武線 千葉駅 5階建 新築,ＪＲ総武線/千葉駅 歩7分,千葉,11.4,0.9,12.3
賃貸マンション,ＪＲ総武線 千葉駅 5階建 新築,ＪＲ総武線/千葉駅 歩7分,千葉,11.4,0.9,12.3
賃貸マンション,ＪＲ総武線 千葉駅 5階建 新築,ＪＲ総武線/千葉駅 歩7分,千葉,11.5,0.9,12.4
賃貸マンション,ＪＲ総武線 千葉駅 5階建 新築,ＪＲ総武線/千葉駅 歩7分,千葉,11.5,0.9,12.4
賃貸マンション,ＪＲ総武線 幕張駅 4階建 築9年,ＪＲ総武線/幕張駅 歩7分,幕張,7.7,0.35,8.05
賃貸アパート,Smile I,ＪＲ常磐線/馬橋駅 歩7分,馬橋,8.5,0.6,9.1
賃貸アパート,アルメール,ＪＲ総武線/東船橋駅 歩5分,東船橋,9.7,0.5,10.2
賃貸マンション,ＬＩＧＨＴ　　ＨＯＵＳＥ,つくばエクスプレス/流山セントラルパーク駅 歩2分,流山セントラルパーク,10.5,1.2,11.7
賃貸マンション,つくばエクスプレス 流山セントラルパーク駅 8階建 築3年,つくばエクスプレス/流山セントラルパーク駅 歩2分,流山セントラルパーク,10.5,1.2,11.7
賃貸アパート,SK豊四季 エスケートヨシキ,東武野田線/豊四季駅 歩4分,豊四季,7.4,0.3,7.7
賃貸アパート,SK豊四季 エスケートヨシキ,東武野田線/豊四季駅 歩4分,豊四季,7.5,0.3,7.8
賃貸アパート,東武野田線 豊四季駅 3階建 新築,東武野田線/豊四季駅 歩4分,豊四季,7.4,0.3,7.7
賃貸アパート,ＡＪ北松戸００３,ＪＲ常磐線/北松戸駅 歩2分,北松戸,7.8,0.3,8.1
賃貸アパート,RegaroII,東京メトロ東西線/南行徳駅 歩7分,南行徳,11.3,0.4,11.700000000000001
賃貸マンション,プライムメゾン千葉新町,ＪＲ総武線/千葉駅 歩6分,千葉,15.0,2.0,17.0
賃貸マンション,プライムメゾン千葉新町,ＪＲ総武線/千葉駅 歩6分,千葉,15.0,2.0,17.0
賃貸マンション,プライムメゾン千葉新町,ＪＲ総武線/千葉駅 歩6分,千葉,15.0,2.0,17.0
賃貸マンション,プライムメゾン千葉新町,ＪＲ総武線/千葉駅 歩6分,千葉,15.1,2.0,17.1
賃貸マンション,プライムメゾン千葉新町,ＪＲ総武線/千葉駅 歩6分,千葉,15.1,2.0,17.1
賃貸マンション,プライムメゾン千葉新町,ＪＲ総武線/千葉駅 歩6分,千葉,15.1,2.0,17.1
賃貸マンション,プライムメゾン千葉新町,ＪＲ総武線/千葉駅 歩6分,千葉,15.1,2.0,17.1
賃貸マンション,プライムメゾン千葉新町,ＪＲ総武線/千葉駅 歩6分,千葉,15.1,2.0,17.1
賃貸マンション,プライムメゾン千葉新町,ＪＲ総武線/千葉駅 歩6分,千葉,15.2,2.0,17.2
賃貸マンション,プライムメゾン千葉新町,ＪＲ総武線/千葉駅 歩6分,千葉,15.2,2.0,17.2
賃貸マンション,プライムメゾン千葉新町,ＪＲ総武線/千葉駅 歩6分,千葉,15.2,2.0,17.2
賃貸マンション,プライムメゾン千葉新町,ＪＲ総武線/千葉駅 歩6分,千葉,15.2,2.0,17.2
賃貸マンション,プライムメゾン千葉新町,ＪＲ総武線/千葉駅 歩6分,千葉,15.2,2.0,17.2
賃貸マンション,プライムメゾン千葉新町,ＪＲ総武線/千葉駅 歩6分,千葉,15.25,2.0,17.25
賃貸マンション,プライムメゾン千葉新町,ＪＲ総武線/千葉駅 歩6分,千葉,15.25,2.0,17.25
賃貸マンション,プライムメゾン千葉新町,ＪＲ総武線/千葉駅 歩6分,千葉,15.3,2.0,17.3
賃貸マンション,プライムメゾン千葉新町,ＪＲ総武線/千葉駅 歩6分,千葉,15.35,2.0,17.35
賃貸マンション,プライムメゾン千葉新町,ＪＲ総武線/千葉駅 歩6分,千葉,16.8,1.1,17.900000000000002
賃貸マンション,プライムメゾン千葉新町,ＪＲ総武線/千葉駅 歩6分,千葉,16.8,1.1,17.900000000000002
賃貸マンション,プライムメゾン千葉新町,ＪＲ総武線/千葉駅 歩6分,千葉,17.0,1.1,18.1
賃貸マンション,プライムメゾン千葉新町,ＪＲ総武線/千葉駅 歩6分,千葉,17.0,1.1,18.1
賃貸マンション,アーバンウェッジ,ＪＲ総武線/東船橋駅 歩7分,東船橋,11.0,0.65,11.65
賃貸マンション,ベルディアコート,ＪＲ総武線/下総中山駅 歩2分,下総中山,11.6,0.45,12.049999999999999
賃貸マンション,パークアクシス浦安,東京メトロ東西線/浦安駅 歩2分,浦安,11.6,1.5,13.1
賃貸マンション,パークアクシス浦安,東京メトロ東西線/浦安駅 歩2分,浦安,11.7,1.5,13.2
賃貸マンション,パークアクシス浦安,東京メトロ東西線/浦安駅 歩2分,浦安,11.8,1.5,13.3
賃貸マンション,パークアクシス浦安,東京メトロ東西線/浦安駅 歩2分,浦安,11.9,1.5,13.4
賃貸マンション,パークアクシス浦安,東京メトロ東西線/浦安駅 歩2分,浦安,12.0,1.5,13.5
賃貸マンション,パークアクシス浦安,東京メトロ東西線/浦安駅 歩2分,浦安,12.3,1.5,13.8
賃貸マンション,パークアクシス浦安,東京メトロ東西線/浦安駅 歩2分,浦安,12.3,1.5,13.8
賃貸マンション,パークアクシス浦安,東京メトロ東西線/浦安駅 歩2分,浦安,12.4,1.5,13.9
賃貸マンション,パークアクシス浦安,東京メトロ東西線/浦安駅 歩2分,浦安,12.5,1.5,14.0
賃貸マンション,パークアクシス浦安,東京メトロ東西線/浦安駅 歩2分,浦安,12.5,1.5,14.0
賃貸マンション,パークアクシス浦安,東京メトロ東西線/浦安駅 歩2分,浦安,12.7,1.5,14.2
賃貸マンション,パークアクシス浦安,東京メトロ東西線/浦安駅 歩2分,浦安,13.0,1.5,14.5
賃貸マンション,パークアクシス浦安,東京メトロ東西線/浦安駅 歩2分,浦安,13.0,1.5,14.5
賃貸マンション,パークアクシス浦安,東京メトロ東西線/浦安駅 歩2分,浦安,13.3,1.5,14.8
賃貸マンション,パークアクシス浦安,東京メトロ東西線/浦安駅 歩2分,浦安,13.7,1.5,15.2
賃貸マンション,パークアクシス浦安,東京メトロ東西線/浦安駅 歩2分,浦安,22.9,1.5,24.4
賃貸マンション,パークアクシス浦安,東京メトロ東西線/浦安駅 歩2分,浦安,24.5,1.5,26.0
賃貸マンション,東京メトロ東西線 浦安駅 14階建 新築,東京メトロ東西線/浦安駅 歩2分,浦安,12.0,1.5,13.5
賃貸マンション,東京メトロ東西線 浦安駅 14階建 新築,東京メトロ東西線/浦安駅 歩2分,浦安,12.3,1.5,13.8
賃貸マンション,東京メトロ東西線 浦安駅 14階建 新築,東京メトロ東西線/浦安駅 歩2分,浦安,12.3,1.5,13.8
賃貸マンション,東京メトロ東西線 浦安駅 14階建 新築,東京メトロ東西線/浦安駅 歩2分,浦安,12.5,1.5,14.0
賃貸マンション,東京メトロ東西線 浦安駅 14階建 新築,東京メトロ東西線/浦安駅 歩2分,浦安,12.7,1.5,14.2
賃貸マンション,東京メトロ東西線 浦安駅 14階建 新築,東京メトロ東西線/浦安駅 歩2分,浦安,13.0,1.5,14.5
賃貸マンション,東京メトロ東西線 浦安駅 14階建 新築,東京メトロ東西線/浦安駅 歩2分,浦安,13.0,1.5,14.5
賃貸マンション,東京メトロ東西線 浦安駅 14階建 新築,東京メトロ東西線/浦安駅 歩2分,浦安,13.3,1.5,14.8
賃貸マンション,東京メトロ東西線 浦安駅 14階建 新築,東京メトロ東西線/浦安駅 歩2分,浦安,13.7,1.5,15.2
賃貸マンション,東京メトロ東西線 浦安駅 14階建 新築,東京メトロ東西線/浦安駅 歩2分,浦安,22.9,1.5,24.4
賃貸アパート,ＪＲ総武線 幕張駅 3階建 築2年,ＪＲ総武線/幕張駅 歩7分,幕張,7.7,0.3,8.0
賃貸アパート,ＡＪ幕張,ＪＲ総武線/幕張駅 歩7分,幕張,7.7,0.3,8.0
賃貸マンション,ＪＲ総武線 下総中山駅 4階建 新築,ＪＲ総武線/下総中山駅 歩3分,下総中山,8.5,0.3,8.8
賃貸マンション,ＪＲ総武線 下総中山駅 4階建 新築,ＪＲ総武線/下総中山駅 歩3分,下総中山,8.5,0.3,8.8
賃貸マンション,ＪＲ総武線 千葉駅 15階建 新築,ＪＲ総武線/千葉駅 歩4分,千葉,11.5,0.5,12.0
賃貸マンション,ＪＲ総武線 千葉駅 15階建 新築,ＪＲ総武線/千葉駅 歩4分,千葉,11.8,0.5,12.3
賃貸マンション,ＪＲ総武線 千葉駅 15階建 新築,ＪＲ総武線/千葉駅 歩4分,千葉,11.9,0.5,12.4
賃貸マンション,ＪＲ総武線 千葉駅 15階建 新築,ＪＲ総武線/千葉駅 歩4分,千葉,12.0,0.5,12.5
賃貸マンション,ＪＲ総武線 千葉駅 15階建 新築,ＪＲ総武線/千葉駅 歩4分,千葉,12.0,0.5,12.5
賃貸マンション,ＪＲ総武線 千葉駅 15階建 新築,ＪＲ総武線/千葉駅 歩4分,千葉,12.0,0.5,12.5
賃貸マンション,ＪＲ総武線 千葉駅 15階建 新築,ＪＲ総武線/千葉駅 歩4分,千葉,12.0,0.5,12.5
賃貸マンション,ＪＲ総武線 千葉駅 15階建 新築,ＪＲ総武線/千葉駅 歩4分,千葉,12.0,0.5,12.5
賃貸マンション,ＪＲ総武線 千葉駅 15階建 新築,ＪＲ総武線/千葉駅 歩4分,千葉,12.0,0.5,12.5
賃貸マンション,ＪＲ総武線 千葉駅 15階建 新築,ＪＲ総武線/千葉駅 歩4分,千葉,12.2,0.5,12.7
賃貸マンション,ＪＲ総武線 千葉駅 15階建 新築,ＪＲ総武線/千葉駅 歩4分,千葉,12.2,0.5,12.7
賃貸マンション,ＪＲ総武線 千葉駅 15階建 新築,ＪＲ総武線/千葉駅 歩4分,千葉,12.2,0.5,12.7
賃貸マンション,ＪＲ総武線 千葉駅 15階建 新築,ＪＲ総武線/千葉駅 歩4分,千葉,12.2,0.5,12.7
賃貸マンション,ＪＲ総武線 千葉駅 15階建 新築,ＪＲ総武線/千葉駅 歩4分,千葉,12.4,0.5,12.9
賃貸マンション,ＪＲ総武線 千葉駅 15階建 新築,ＪＲ総武線/千葉駅 歩4分,千葉,12.4,0.5,12.9
賃貸マンション,ＪＲ総武線 千葉駅 15階建 新築,ＪＲ総武線/千葉駅 歩4分,千葉,12.4,0.5,12.9
賃貸マンション,ＪＲ総武線 千葉駅 15階建 新築,ＪＲ総武線/千葉駅 歩4分,千葉,12.4,0.5,12.9
賃貸マンション,ＪＲ総武線 千葉駅 15階建 新築,ＪＲ総武線/千葉駅 歩4分,千葉,12.4,0.5,12.9
賃貸マンション,ＪＲ総武線 千葉駅 15階建 新築,ＪＲ総武線/千葉駅 歩4分,千葉,12.6,0.5,13.1
賃貸マンション,ＪＲ総武線 千葉駅 15階建 新築,ＪＲ総武線/千葉駅 歩4分,千葉,12.6,0.5,13.1
賃貸マンション,ＪＲ総武線 千葉駅 15階建 新築,ＪＲ総武線/千葉駅 歩4分,千葉,12.6,0.5,13.1
賃貸マンション,ＪＲ総武線 千葉駅 15階建 新築,ＪＲ総武線/千葉駅 歩4分,千葉,12.8,0.5,13.3
賃貸マンション,ＪＲ総武線 千葉駅 15階建 新築,ＪＲ総武線/千葉駅 歩4分,千葉,12.8,0.5,13.3
賃貸マンション,ＪＲ総武線 千葉駅 15階建 新築,ＪＲ総武線/千葉駅 歩4分,千葉,12.8,0.5,13.3
賃貸マンション,ＪＲ総武線 千葉駅 15階建 新築,ＪＲ総武線/千葉駅 歩4分,千葉,12.8,0.5,13.3
賃貸マンション,ＪＲ総武線 千葉駅 15階建 新築,ＪＲ総武線/千葉駅 歩4分,千葉,12.9,0.5,13.4
賃貸マンション,ＪＲ総武線 千葉駅 15階建 新築,ＪＲ総武線/千葉駅 歩4分,千葉,12.9,0.5,13.4
賃貸マンション,ＪＲ総武線 千葉駅 15階建 新築,ＪＲ総武線/千葉駅 歩4分,千葉,12.9,0.5,13.4
賃貸マンション,ＪＲ総武線 千葉駅 15階建 新築,ＪＲ総武線/千葉駅 歩4分,千葉,13.0,0.5,13.5
賃貸マンション,ＪＲ総武線 千葉駅 15階建 新築,ＪＲ総武線/千葉駅 歩4分,千葉,13.0,0.5,13.5
賃貸マンション,ＪＲ総武線 千葉駅 15階建 新築,ＪＲ総武線/千葉駅 歩4分,千葉,13.0,0.5,13.5
賃貸マンション,ＪＲ総武線 千葉駅 15階建 新築,ＪＲ総武線/千葉駅 歩4分,千葉,13.0,0.5,13.5
賃貸マンション,ＪＲ総武線 千葉駅 15階建 新築,ＪＲ総武線/千葉駅 歩4分,千葉,13.0,0.5,13.5
賃貸マンション,ＪＲ総武線 千葉駅 15階建 新築,ＪＲ総武線/千葉駅 歩4分,千葉,13.0,0.5,13.5
賃貸マンション,ＪＲ総武線 千葉駅 15階建 新築,ＪＲ総武線/千葉駅 歩4分,千葉,13.0,0.5,13.5
賃貸マンション,ＪＲ総武線 千葉駅 15階建 新築,ＪＲ総武線/千葉駅 歩4分,千葉,13.2,0.5,13.7
賃貸マンション,ＪＲ総武線 千葉駅 15階建 新築,ＪＲ総武線/千葉駅 歩4分,千葉,13.2,0.5,13.7
賃貸マンション,ＪＲ総武線 千葉駅 15階建 新築,ＪＲ総武線/千葉駅 歩4分,千葉,13.2,0.5,13.7
賃貸マンション,ＪＲ総武線 千葉駅 15階建 新築,ＪＲ総武線/千葉駅 歩4分,千葉,13.2,0.5,13.7
賃貸マンション,ＪＲ総武線 千葉駅 15階建 新築,ＪＲ総武線/千葉駅 歩4分,千葉,13.2,0.5,13.7
賃貸アパート,仮称；東船橋４丁目アパート,ＪＲ総武線/東船橋駅 歩7分,東船橋,9.75,0.22,9.97
賃貸アパート,ＪＲ総武線 東船橋駅 3階建 新築,ＪＲ総武線/東船橋駅 歩7分,東船橋,9.75,0.22,9.97
賃貸アパート,ＪＲ総武線 新検見川駅 2階建 築3年,ＪＲ総武線/新検見川駅 歩7分,新検見川,7.1,0.3,7.3999999999999995
賃貸マンション,つくばエクスプレス 南流山駅 4階建 築7年,つくばエクスプレス/南流山駅 歩7分,南流山,8.0,0.6,8.6
賃貸マンション,つくばエクスプレス 南流山駅 4階建 築7年,つくばエクスプレス/南流山駅 歩7分,南流山,8.4,0.6,9.0
賃貸アパート,千葉市花見川区武石町２丁目計画,ＪＲ総武線/幕張駅 歩7分,幕張,7.6,0.4,8.0
賃貸アパート,千葉市花見川区武石町２丁目計画,ＪＲ総武線/幕張駅 歩7分,幕張,7.8,0.4,8.2
賃貸アパート,千葉市花見川区武石町２丁目計画,ＪＲ総武線/幕張駅 歩7分,幕張,7.9,0.4,8.3
賃貸マンション,ＪＲ常磐線 柏駅 8階建 新築,ＪＲ常磐線/柏駅 歩4分,柏,12.3,0.9,13.200000000000001
賃貸マンション,ＪＲ常磐線 柏駅 8階建 新築,ＪＲ常磐線/柏駅 歩4分,柏,12.4,0.9,13.3
賃貸マンション,ＪＲ常磐線 柏駅 8階建 新築,ＪＲ常磐線/柏駅 歩4分,柏,12.4,0.9,13.3
賃貸マンション,ＪＲ常磐線 柏駅 8階建 新築,ＪＲ常磐線/柏駅 歩4分,柏,12.5,0.9,13.4
賃貸マンション,ＪＲ常磐線 柏駅 8階建 新築,ＪＲ常磐線/柏駅 歩4分,柏,12.5,0.9,13.4
賃貸マンション,ＪＲ常磐線 柏駅 8階建 新築,ＪＲ常磐線/柏駅 歩4分,柏,12.7,0.9,13.6
賃貸マンション,ＪＲ常磐線 柏駅 8階建 新築,ＪＲ常磐線/柏駅 歩4分,柏,12.8,0.9,13.700000000000001
賃貸マンション,ＪＲ常磐線 柏駅 8階建 新築,ＪＲ常磐線/柏駅 歩4分,柏,13.1,0.9,14.0
賃貸マンション,ＪＲ常磐線 柏駅 8階建 新築,ＪＲ常磐線/柏駅 歩4分,柏,14.0,0.9,14.9
賃貸マンション,ＪＲ常磐線 柏駅 8階建 新築,ＪＲ常磐線/柏駅 歩4分,柏,14.1,0.9,15.0
賃貸マンション,ＪＲ常磐線 柏駅 8階建 新築,ＪＲ常磐線/柏駅 歩4分,柏,14.3,0.9,15.200000000000001
賃貸マンション,ＪＲ常磐線 柏駅 8階建 新築,ＪＲ常磐線/柏駅 歩4分,柏,14.5,0.9,15.4
賃貸マンション,ＭａｘｉｍｕｓIII,ＪＲ総武線/幕張駅 歩5分,幕張,7.9,0.5,8.4
賃貸マンション,ＪＲ総武線 幕張駅 4階建 築7年,ＪＲ総武線/幕張駅 歩4分,幕張,7.9,0.5,8.4
賃貸マンション,幕張　ＴＨＥ　ＳＵＩＴＥ,ＪＲ総武線/幕張駅 歩4分,幕張,7.3,0.6,7.8999999999999995
賃貸マンション,幕張　ＴＨＥ　ＳＵＩＴＥ,ＪＲ総武線/幕張駅 歩4分,幕張,7.3,0.6,7.8999999999999995
賃貸マンション,幕張　ＴＨＥ　ＳＵＩＴＥ,ＪＲ総武線/幕張駅 歩4分,幕張,7.5,0.6,8.1
賃貸マンション,ＪＲ総武線 幕張駅 5階建 築7年,ＪＲ総武線/幕張駅 歩4分,幕張,7.3,0.6,7.8999999999999995
賃貸マンション,エムアイカーサ,ＪＲ総武線/下総中山駅 歩4分,下総中山,14.9,0.7,15.6
賃貸マンション,エムアイカーサ,ＪＲ総武線/下総中山駅 歩4分,下総中山,14.9,0.7,15.6
